song_id,name,duration,album_id,country_chart,chart_rank
055Mme9ReKK99jRFA5UJ55,Get Out My Head,204933,70mFskdJpptbrvVk9uwtAo,United Kingdom,40
1diS6nkxMQc3wwC4G1j0bh,We're Good,165506,0JeyP8r2hBxYIoxXv11XiX,United Kingdom,41
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,279204,781cKhbTPwLnPmo9BALQl7,United Kingdom,42
7jtQIBanIiJOMS6RyCx6jZ,Another Love,244360,0KGBW1MQtC2aFPCDUdAkdJ,United Kingdom,43
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,222973,4piJq7R3gjUOxnYs6lDCTg,United Kingdom,44
1tLV0GD0WXQ1Z8BKOQscti,6 For 6,148750,0aAVMtHuK9wX1mQozWvdSZ,United Kingdom,45
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,United Kingdom,46
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,186209,6PzYuR9c0CYCPJTnqylPhd,United Kingdom,47
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,163208,49HjM8mnjS9PgYjSC03tkS,United Kingdom,48
4vzJrkfHbCGaodPA5RY5BV,Loading,173333,0aAVMtHuK9wX1mQozWvdSZ,United Kingdom,49
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428,2vGU0DOcfsDee0euvhl1iZ,United Kingdom,50
5KfEZIfXixRmVadOEMfzum,Martılar,157439,4wmJjtcDQLpfL4Bs0LV58v,Turkey,1
72t3CRd8YEFrlc3x0OVaob,Umrumda Değil,185458,3IBcauSj5M2A6lTeffJzdv,Turkey,2
5SrPeOqm3SBecyiAsI9HTT,Perros Blancos Freestyle,140288,6LpuMzcAiFIOBr4ijkpPuQ,Turkey,3
1r56JjG9mRobTXWfb7UGvO,Sakatat,156148,775yVS4bLXoaJj1TiaxD66,Turkey,4
5jvhTc0g18kwYQNUJM5C4e,Makina,211016,3IBcauSj5M2A6lTeffJzdv,Turkey,5
10n66m41IGjA2ZulKPK7Ew,Seni Dert Etmeler,188500,6fpzQNhureiJ6bOS2g2gYj,Turkey,6
3HEfzQob3O16TIDMPC8PTx,Dua,178640,6fHpLB45cLhowUDf1nHWkY,Turkey,7
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Turkey,8
4a1WLOoydq7u011UG9jjC9,Krvn,171880,3IBcauSj5M2A6lTeffJzdv,Turkey,9
4D36ZNHfLE3joglWbDLn5X,Ah Ellerim Kırılaydı,180000,3MRK2TWYUJkpNZM8LmTIN5,Turkey,10
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,Turkey,11
0UN0qSJUnWWvIOgv3nYY2A,Barbar,180606,6fBLCCARvyL2WNTR1QFJQB,Turkey,12
7ng3MkDXpSUVFQEhN6vtqG,Kusura Bakma,155500,2wQTy5lZxRCArc6UScs8zt,Turkey,13
3XeMdSHi48X0XsDHckDhIM,ıslak kum,186721,3EYBLj3sg0egpnL9Dhwmdh,Turkey,14
3lJOIGsFylH947nMpYzfGO,Alaz Alaz,179271,10SYL3StnN0Gxqr9jGkDxS,Turkey,15
3UtxLgkmTZZkPr6scOEglC,Uzak Ol,177502,690HvmsEBKLv5gsKdoZdVi,Turkey,16
032ncNwownsax2RsiC5iCN,Gece Gündüz,182400,1QGVemNszLYbrqYqsdcqRH,Turkey,17
45psv4nJ95oCkdkp8UCkQk,Güya,179651,298QpO2dJDLDwURvWA3b8G,Turkey,18
1vLkBVAy8ZWrqcQjYTPP3a,Uzunlar - V1,282352,39fSB986BtwaS4x5vXbiuo,Turkey,19
1m5zdKxtqhzg3S4WdiHJeo,Glock,134595,7Dsuv4908ZXkROMTvaxj0R,Turkey,20
3kMcV1es4HbWcWBhcteJ8Z,Dumanı Pasla,132762,2ECbsBHlISVQnCcl5o2qqj,Turkey,21
1pgSJ8yNeLCqyrCeix7caQ,Seni Öptüğüm Sokak,184999,0aYfI5FrEXS53cNYSETq9R,Turkey,22
6XbuJHhqugUVdJbTdshUEL,Melek,154923,2ARaqMe0AxH8vfYSNMCxJF,Turkey,23
1v1oIWf2Xgh54kIWuKsDf6,Runaway,248826,6YMSXPIHkA2jPIlFHuejXW,Turkey,24
4KhTyJ1cJeHaY4ZS2u3e6A,Dünyadan Uzak,247242,1PExAwetChNI0MiLcDnBuX,Turkey,25
350aUOZhGtTOK1dQbQFKNc,Allah’ından Bul,181074,7kvSA869nORwy8uzrHxUko,Turkey,26
4WixufiyHUgg1jFqkYop2K,Bir Sebebi Var,210374,1TOYbjUU1GF3KTbb6JZj1i,Turkey,27
0c4orZI2hBcd7VfkFB6FDI,Uzaklara Savrulalım,213815,3GfORRNxyhQnepv1rtRLGK,Turkey,28
2EiDxAtcTF4vHAr95ztZwU,Hepsi Geçiyor,189672,6272MuSjfOJ3dbSOkb68Is,Turkey,29
145jqpXnJcombk47TB8305,Kuytu Köşelerde,235651,66fQ1OfL3g4o2aOzLn247q,Turkey,30
4LW7pZxqjg9y3W1k3tHCJv,Beni Kendinden Kurtar,206434,14ki3G4oAEmURHV6ic5PV3,Turkey,31
6tDDoYIxWvMLTdKpjFkc1B,telepatía,160191,00wSTrFxoSzA7eeS1UxHgd,Turkey,32
5KvWAPJDBNXzy5l1bywB7x,B.S.G.,130739,5uNcIKJl8eyNoVoqqT5744,Turkey,33
087cds8zjbUmokjg2jdMOp,Bırakma Kendini,240626,2kj7ndfLwEJgeNFn9kL3jP,Turkey,34
2xIC5DmTHaGBL83a9OUXM4,Senin Yüzünden,173250,7cpuTKGXRpW2SiaNTok32Y,Turkey,35
3aXTeIVnDvo2MT1xLTdGK3,Unutulacak Dünler,295637,730v11m4FWgDUnl9Gte19s,Turkey,36
7L45rxBLaeRsyVZWCC6CXs,Ne Zamandır Sendeyim,201967,1tOfXoKAd5AcUpq2MCge2W,Turkey,37
5jSjin6KJMH6WT68YnE7bW,Yıldızlara Bak,240533,5UkfRBKjeHnppOGTHX7uJ4,Turkey,38
68DrWFjKkrn2W3mkIRP3bc,Mesafe,301960,1bp7hCG7HxaJ0kUjD3eykN,Turkey,39
1m4nj2HR88dY4hleKc71qn,Efkarım Var,192930,5XAbg5hEVbP2Io6EzpvnyP,Turkey,40
5h7jMTFPuqd5Equ7jUSFDT,El Patron,153566,6aKRuXIgsdwIVonTP7PguK,Turkey,41
6VIGABEcC3uzw0Bque9ux5,Sallan,195439,5e2E1Cjig88oI1F68VpAeh,Turkey,42
5G5CKxNBvl6FRqNdVnmJUC,Peşimde,176170,5FAaYhLsDUf4zlwd2kWcHm,Turkey,43
3QWpTf2VIdELYUUiKJAXlI,Ben Gibi Bakmaz,211072,6IU59t2Ujxo6PfliB9y3kQ,Turkey,44
0oTjuMN99JNRIj2CUdT3g7,Başa Sar,161830,7reVX131NVuP74udQg1LPs,Turkey,45
0jTT901BlxBFF86h6W6pbZ,Puşt,113752,0T8UhoxD9S7LfMfWpRIkLS,Turkey,46
3mcvBUQFQLzklDgU1bBnaW,Şimdiki Aklım,172178,4MiHGZmRm4SiEJTzxJ5ceJ,Turkey,47
4X25FY9QkLBlHAxKYjTY3U,Sevmek Yüzünden,219554,4GiU27H1hR7f9ZW8KlAHq6,Turkey,48
5hOHq0l62utc2aP7YSso2Y,Olsun,267559,5tPIe2OATNfHB4Bk6Vl7iN,Turkey,49
60ynsPSSKe6O3sfwRnIBRf,Streets,226986,1MmVkhiwTH0BkNOU3nw5d3,Turkey,50
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Portugal,1
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,Portugal,2
2Gjt4rUHBUH0rMKpBg0hF4,Disco Arranhado - Funk Remix,125557,4iQUKFW9eZNn2fWcxuANT8,Portugal,3
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,Portugal,4
1h1JMmAzXR6lWJ7KnJQkU7,Borboletas,204281,1i51I1eMbdhkaH8AShzWjh,Portugal,5
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,Portugal,6
1J14CdDAvBTE1AJYUOwl6C,Arcade,185146,4fEgAL4ge9hHhxVDCUZbeF,Portugal,7
7lPN2DXiMsVn7XUKtOW1CS,drivers license,242013,66FPnVL9G4CMKy3wvaGTcr,Portugal,8
07AQkmp456NpEnT8HR7WLy,M4,170000,0yqUVjjoQFD1wtu4OJSNM3,Portugal,9
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,2adSO4KU3FDjeM1PXCRDZm,Portugal,10
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,161384,3YjfdLdpQcVI72uKhooZst,Portugal,11
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,198370,1zHR48K6XtWYm6bhrw4J6C,Portugal,12
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,Portugal,13
2dWbucCC3cVXQWi6JaL7js,Imagina,223100,2C1S5oONnsIYEgvaNf1KWh,Portugal,14
2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),150461,0x28JzvWpaqtzw2YWKubKR,Portugal,15
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,162802,3SdFuYwyWoq7kuaHdTDcyD,Portugal,16
5TqGewrmzgeb21FYQC7mJZ,Tsunami,297737,27Gt5wAgEVjatU36I1ogDf,Portugal,17
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),208866,1OnzqJTL9bwe4kvaLxRYxt,Portugal,18
6tDDoYIxWvMLTdKpjFkc1B,telepatía,160191,00wSTrFxoSzA7eeS1UxHgd,Portugal,19
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,205090,2d9BCZeAAhiZWPpbX9aPCW,Portugal,20
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,200040,4yP0hdKOZPNshxUOjY0cZj,Portugal,21
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,205458,3MEKpJ7wSSp6Z661ThjrUJ,Portugal,22
0WmSoWksyfhCME62WhkP2U,Romance de Cinema,235862,6AyRf8Z2gkBsZBKmvnoWM2,Portugal,23
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,165925,0SVzFcpsByITKgURaxXdsV,Portugal,24
5x2NQmYWyqExdyyXjNIWh3,Fica,260571,1pOpD6cFStho3wbAcx6Npr,Portugal,25
5QU2pHpvyaiTZ0E7cJYlq3,Te Amo,258223,50sUY8OGdS8EIaaisUzGQS,Portugal,26
7cgF1aSGBXWlTgNbon3g2p,Esquema Preferido,190680,0035eEuC71Ht8KkKjmbGyL,Portugal,27
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),167903,15sy3XQFShOFiDpKoxByyA,Portugal,28
3bUDPTCStUeLcUgXgvepQh,inesquecível,186519,5RHIQCMEB79XCLtwbaAZh2,Portugal,29
61KpQadow081I2AsbeLcsb,deja vu,215507,3lwHyR4joA1xB7Nun21EP6,Portugal,30
0QglpM23kl9ldvVdoYNZwF,Mds,125142,2x3FO0DZC61UwKBFNsnkzX,Portugal,31
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,186133,1dzGsItgF4Gp1G4TNsdoXU,Portugal,32
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),203064,5lKlFlReHOLShQKyRv6AL9,Portugal,33
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,39qsmsNRXjVaFqTZj9af0j,Portugal,34
20cn2KYYgyuxXRC3WynYZn,São Paulo,233247,199XPsDPVUoBXzfHlhl6b7,Portugal,35
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428,2vGU0DOcfsDee0euvhl1iZ,Portugal,36
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,174000,7xV2TzoaVc0ycW7fwBwAml,Portugal,37
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,Portugal,38
1mQOFRDoqI34LdN79PE0vH,Ô Moça,180923,4ps8YCaJj1S9AmZ20mm7P6,Portugal,39
20BVQh0gMBhzcBpeCRi97F,Lisabona,192976,3xaElN6GIqBAmlNFrJGgHN,Portugal,40
4E7BWWaFUfafkyU8JOniFx,Perseus,214654,4ZgWBr16niSFDwCIiJ4iBk,Portugal,41
5UJIchMHQvPgr244MecVzO,Bem-Disposto,215049,5KaMoXkO7EBNbStRnCvRFF,Portugal,42
0YqTL3nSL36OFdHwHoqCag,MODO TURBO,150259,07PF9SyKuu6hstifHc0nEt,Portugal,43
3x3vUHznzPNEbXTJBUkhZb,Tinoni,152000,5gBDraKQzQb4A7rEjzACEJ,Portugal,44
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,182160,5658aM19fA3JVwTK6eQX70,Portugal,45
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,183290,7fJJK56U9fHixgO0HQkhtI,Portugal,46
1v1oIWf2Xgh54kIWuKsDf6,Runaway,248826,6YMSXPIHkA2jPIlFHuejXW,Portugal,47
1nahzW3kfMuwReTka28tH5,Hold On,170813,5dGWwsZ9iB2Xc3UKR0gif2,Portugal,48
1M4OcYkxAtu3ErzSgDEfoi,Up,156944,0Fe4Uj7GkgA1uDGGk8s92C,Portugal,49
6lElXo5x9oyqvIUcG7gP7d,300,257146,4ZgWBr16niSFDwCIiJ4iBk,Portugal,50
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Czech Republic,1
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,Czech Republic,2
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,Czech Republic,3
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,39qsmsNRXjVaFqTZj9af0j,Czech Republic,4
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,2adSO4KU3FDjeM1PXCRDZm,Czech Republic,5
1iAyJBksvAI6DQEnzv8l1E,All We Got (feat. KIDDO),190218,2QC9gnxGo0MnJ98mLTOf6c,Czech Republic,6
0q9zdBBU7zupk59ZwmjJNg,Zlatej Kluk,181132,6prduoVslZQ2DC54TPyHei,Czech Republic,7
3fBpzO81OXrmZPKL0KG8LF,BodyBag,175714,2b3VHocNH0l8kU0N1PkYi7,Czech Republic,8
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,200040,4yP0hdKOZPNshxUOjY0cZj,Czech Republic,9
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,Czech Republic,10
65sTVVVMDnczku5Gt2PTmt,Rozdělený světy,211891,1GYwv5rK5Bs1CemsKiXEBj,Czech Republic,11
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,Czech Republic,12
1v1oIWf2Xgh54kIWuKsDf6,Runaway,248826,6YMSXPIHkA2jPIlFHuejXW,Czech Republic,13
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),166028,5glfCPECXSHzidU6exW8wO,Czech Republic,14
1J14CdDAvBTE1AJYUOwl6C,Arcade,185146,4fEgAL4ge9hHhxVDCUZbeF,Czech Republic,15
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,141050,7p0HJKqXo2WpApHFp1iDcI,Czech Republic,16
35nvMkQglkoeydD81a0b77,Rodinnej Typ,175448,2b3VHocNH0l8kU0N1PkYi7,Czech Republic,17
7lPN2DXiMsVn7XUKtOW1CS,drivers license,242013,66FPnVL9G4CMKy3wvaGTcr,Czech Republic,18
0aJwgjOHTpyw0hw4nXl3Xd,Nemám Strach,224262,3AGve0PK7Yp3bmoGEX68Rt,Czech Republic,19
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),167903,15sy3XQFShOFiDpKoxByyA,Czech Republic,20
4gqH5pgWqzKMo0v4vcoVmX,pápá (feat. Ben Cristovao & STEIN27),149558,1a2uMG8Taeaxe9sHTZqUTd,Czech Republic,21
7jtQIBanIiJOMS6RyCx6jZ,Another Love,244360,0KGBW1MQtC2aFPCDUdAkdJ,Czech Republic,22
2687fXBlOk6u6fiwLJ4E1l,Až na měsíc,208695,1QKupc7QPkV0aDtHOAIGdm,Czech Republic,23
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),139563,0i72GjB523RgrjK8HUa61B,Czech Republic,24
23Eonfmg2iwhn0NSbPOqjf,Šílený,144000,19y5iJp6Tl4sOgBGvgQsr2,Czech Republic,25
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),203064,5lKlFlReHOLShQKyRv6AL9,Czech Republic,26
5efRbEnxrNDKEql0u8Ligh,I PŘES TO VŠECHNO,205000,4sZ1939f9zP9OYtpffb4pS,Czech Republic,27
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,161384,3YjfdLdpQcVI72uKhooZst,Czech Republic,28
0E92CGQj3E7REEC9TWqYze,Rolls,206197,7rK33Ae8DE1Hb4PLItVTvo,Czech Republic,29
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),150052,7F9yYqHRtIZnEGF2tANI4b,Czech Republic,30
6i7zAdNhzUN2k1HcrBxPHG,Head Shoulders Knees & Toes (feat. Norma Jean Martine),156960,1MZ3ZQqAV3wFjHjaOe6KFz,Czech Republic,31
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,182160,5658aM19fA3JVwTK6eQX70,Czech Republic,32
2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,80080,064pDjy5L2sQn0XLJj2wWx,Czech Republic,33
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428,2vGU0DOcfsDee0euvhl1iZ,Czech Republic,34
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,154997,4EvukZrmNBiqJbs3LwOSHu,Czech Republic,35
2z0IupRlVRlDN5r2IVqHyN,Shy Away,175044,4JFHfIYCtka66G0izGrJhz,Czech Republic,36
5PJNHy1xww2n6VdwonZBOB,Je Mi Fajn,180731,6pldChmzx9mD48KP0jAOC7,Czech Republic,37
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,174000,7xV2TzoaVc0ycW7fwBwAml,Czech Republic,38
36dVAj0S6oWScSdVV805Uf,Daň,173598,6SxaVtV5O9gMZZhUkVBeSW,Czech Republic,39
04wA4WCy6i40jSLqmQiRFw,Ball Till I Fall,158297,4PkzJq6KqsHX5538WRr8Pi,Czech Republic,40
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,116750,1zEBi4O4AaY5M55dUcUp3z,Czech Republic,41
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,162802,3SdFuYwyWoq7kuaHdTDcyD,Czech Republic,42
61KpQadow081I2AsbeLcsb,deja vu,215507,3lwHyR4joA1xB7Nun21EP6,Czech Republic,43
55DYFxHB8RiD6yU28TBpUx,Další kámen,238010,6SxaVtV5O9gMZZhUkVBeSW,Czech Republic,44
1t9WgS8FN0534tLBRwbaxO,Whoopty,123262,0kHRftVXaiRHgQdtviml0G,Czech Republic,45
0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,176867,1OmWlObj9gAwNnTNgxBUmz,Czech Republic,46
05ApNVIBssPKqyyKiydA6D,Plastic,195164,1GYwv5rK5Bs1CemsKiXEBj,Czech Republic,47
3AtTx1EiRR5zT9LmlW92A6,"All Over (feat. 67 SJ, Yzomandias & Nik Tendo)",213517,6BHyekmzGjCqv6ZDgK0GpI,Czech Republic,48
45bE4HXI0AwGZXfZtMp8JR,you broke me first,169265,1RWiRfdNZKDe8VXzzf2VEc,Czech Republic,49
0twbASvGKPDvbWviKZcpyy,Svaz ceskych bohemu,256720,51cRAfvSPuvSkNwZvrpxfb,Czech Republic,50
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,261665,7g5WqPI4CdA22Cy8LxRXCf,Dominican Republic,1
2L95U6syP0bV3fkYYOzmiW,La Mamá de la Mamá,219000,2WG76KEpCWL8c790ZIEXk7,Dominican Republic,2
2TksvaRivgAEj780DgRB73,911,215891,4G5Vks8Uru6hWVdZba0fP1,Dominican Republic,3
1xK1Gg9SxG8fy2Ya373oqb,Bandido,232853,5sIyJyOgwEIOgBhLxIGG3t,Dominican Republic,4
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,205090,2d9BCZeAAhiZWPpbX9aPCW,Dominican Republic,5
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,203200,2d9BCZeAAhiZWPpbX9aPCW,Dominican Republic,6
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,Dominican Republic,7
2FSGUA0gFgGeQdprjtGM2M,EL MAKINON,209160,5CS8E6JVACItYto4OOJoPW,Dominican Republic,8
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,218106,5Jk2ROWL8a4RxmFNiT8pvA,Dominican Republic,9
6qraVL4IJaIj0IuEexYJNa,Explícito,195066,4ht3ZwHsmWhrrR8LcKd62u,Dominican Republic,10
4loQgPwJHocL3dFwLfjb1J,Reloj,231594,3fq06DDIkadDRB9RuBb22v,Dominican Republic,11
6wQufshN8RwGazPyDQ0WXM,Si Es Trucho Es Trucho,337841,0fudaOv4OlQqIUH3uQ6IM7,Dominican Republic,12
6tDDoYIxWvMLTdKpjFkc1B,telepatía,160191,00wSTrFxoSzA7eeS1UxHgd,Dominican Republic,13
6RV9pRLIQiXm3qTGeyQluf,Machu Picchu,179004,1PuH88Md0tzB8UrnBfboJA,Dominican Republic,14
26w9NTiE9NGjW1ZvIOd1So,BOOKER T,156430,2d9BCZeAAhiZWPpbX9aPCW,Dominican Republic,15
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Dominican Republic,16
5rm5rdDxzqSY2JjK7cAUhc,Arrebatao,171355,6e5ASvmKNtNVXzxtNgx6Xx,Dominican Republic,17
3VvA1wSxukMLsvXoXtlwWx,Hecha Pa' Mi,186133,1dzGsItgF4Gp1G4TNsdoXU,Dominican Republic,18
2mM3gZ0BbPwPPMelbA8vgt,No Te Enamores - Remix,289933,77aeZo4yYPoMsnnRtPPpuk,Dominican Republic,19
2tFwfmceQa1Y6nRPhYbEtC,CÓMO SE SIENTE - Remix,227520,0VLl6NV05DjwNE2lZFdCEI,Dominican Republic,20
0VWLId2RwPCno9s1cJm2Vy,Travesuras - Remix,324426,1rQpXDegLbNBpe0fshpeKa,Dominican Republic,21
5VzNsUnLmYcRfRfxpQsusa,La Nota,216107,2yYl7Q3GOoBjznGy0Rsc2f,Dominican Republic,22
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,130013,2d9BCZeAAhiZWPpbX9aPCW,Dominican Republic,23
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,198370,1zHR48K6XtWYm6bhrw4J6C,Dominican Republic,24
7oNpBMRz1pmEvyxiSGxU7V,Mi Contacto Remix,216061,0pMWupcM6HNxZJ9zAWqgKa,Dominican Republic,25
478g4LSkyMB1PMkVOVmIaE,LOCATION,263013,5CS8E6JVACItYto4OOJoPW,Dominican Republic,26
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,230693,69iuPQsXel3luOSDNF0q2Q,Dominican Republic,27
1Cx2O26LJUjG94LfH6rnyB,Y Eso?,164048,7x8dNTVIpVvboQ3TsxCj0N,Dominican Republic,28
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,213313,5F7rUv9XZPAnNfeKCYkqZS,Dominican Republic,29
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,Dominican Republic,30
72VsmYY68ihcJuKNaIYT28,No Hago Coro - Remix,346186,3VRZrkuj8fsZu3AHqB0Dwt,Dominican Republic,31
1mauYRwbpoGQX6itP2FAJC,Fan de Tus Fotos,197647,2AWg2kHOfuRPjJKYyttF9T,Dominican Republic,32
0EaBXOqo6TNIIhHctCbQPi,Tukuntaso,197763,1YffA4MCsDxDIPCDwnzAcZ,Dominican Republic,33
3LqhDUTrzOxYrGw5nEEAwr,Tiguere,213641,1jHkDImQbWVY9sJPDnwHJo,Dominican Republic,34
5RAIMjdrCEjpjaR5tBATXU,Aloha,241659,7F8Usvm4Vj3XlRztSBRfEH,Dominican Republic,35
15OjBeqNX3bShsGYQbteRv,La Tóxica,180520,1R0ocprmeDu8ZkZn29xYFx,Dominican Republic,36
2dl5K2ScW7jYhAhuem06cm,PROBLEMA,184506,62qqk2oK0GGO0AwWqUIqrJ,Dominican Republic,37
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),232253,6aqSlutLYNpzSsK4dV5jTr,Dominican Republic,38
1WvrDdouh6C51In1SdATbq,BICHOTA,178693,5CS8E6JVACItYto4OOJoPW,Dominican Republic,39
4HYDUMY0xSpeBr0AMY9cUz,La Curiosidad,219048,5sEpXan86hEcM8eZSAoWhw,Dominican Republic,40
7LE1K0lZyRFZjSlrnm7lfD,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",382555,0KhKYoSXQqEnXDRmIKMmGm,Dominican Republic,41
73O30uMI7n6DuzBmbtO7kC,Antes,206586,28adqly9V7wm5DFr7hlqtK,Dominican Republic,42
1yoMvmasuxZfqHEipJhRbp,Hawái,199112,0p2yf6DucEgvj8Uk8KXJJv,Dominican Republic,43
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),186087,2jGa3OwXatFYQAIS7OV7k9,Dominican Republic,44
35UUpTmrcFXNIVIN26ujXl,Relación - Remix,247308,2O985DZAb4i6M6iu4HWqSX,Dominican Republic,45
4G3PTss3mU33Tau7t4KbwE,Tattoo - Remix with Camilo,222680,3fq06DDIkadDRB9RuBb22v,Dominican Republic,46
0JAZWvvqttGFm4UMDsPQXC,Despeinada,224186,69iuPQsXel3luOSDNF0q2Q,Dominican Republic,47
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,Dominican Republic,48
26QApq0cuO9brJigr0C0W4,HACIENDO QUE ME AMAS,217768,2d9BCZeAAhiZWPpbX9aPCW,Dominican Republic,49
68mrW6gXHgupgSiDHgaDi5,Polvo,211130,3xhACmNvvaKmvdslE1bevB,Dominican Republic,50
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,261665,7g5WqPI4CdA22Cy8LxRXCf,El Salvador,1
1xK1Gg9SxG8fy2Ya373oqb,Bandido,232853,5sIyJyOgwEIOgBhLxIGG3t,El Salvador,2
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,205090,2d9BCZeAAhiZWPpbX9aPCW,El Salvador,3
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,203200,2d9BCZeAAhiZWPpbX9aPCW,El Salvador,4
